query,dataset,avg_vanilla_time,avg_listener_register_time,avg_listener_bare_time,avg_listener_nowrite_time,avg_listener_full_time,overhead_register,overhead_bare,overhead_nowrite,overhead_write,total_overhead,clipped,overhead_register_pct,overhead_bare_pct,overhead_nowrite_pct,overhead_write_pct,listener_overhead_pct
query58.sql,tpcds,17.051111111111112,17.885555555555555,18.462222222222223,18.06888888888889,18.48111111111111,0.8344444444444434,0.576666666666668,0.0,0.4122222222222227,1.4299999999999997,False,58.35275835275829,40.32634032634043,0.0,28.826728826728864,8.386550241105171
query59.sql,tpcds,15.700000000000001,17.058888888888887,17.394444444444446,16.975555555555555,17.48111111111111,1.3588888888888864,0.33555555555555827,0.0,0.5055555555555564,1.7811111111111106,False,76.29444791016832,18.839675608234717,0.0,28.384279475982588,11.344656758669494
query6.sql,tpcds,21.936666666666667,23.086666666666666,21.83,22.137777777777778,22.426666666666666,1.1499999999999986,0.0,0.3077777777777797,0.28888888888888786,0.48999999999999844,False,234.69387755102088,0.0,62.81179138322055,58.956916099773224,2.233703084637586
query60.sql,tpcds,16.383333333333333,17.51,18.049999999999997,17.598888888888887,18.08,1.1266666666666687,0.5399999999999956,0.0,0.4811111111111117,1.6966666666666654,False,66.40471512770154,31.82711198428267,0.0,28.35625409299285,10.356052899287887
query61.sql,tpcds,10.46,11.715555555555556,11.615555555555556,11.678888888888888,12.032222222222222,1.2555555555555546,0.0,0.06333333333333258,0.3533333333333335,1.572222222222221,False,79.85865724381625,0.0,4.028268551236704,22.473498233215576,15.030805183768841
query62.sql,tpcds,13.862222222222222,14.934444444444445,14.99,15.077777777777776,15.086666666666666,1.0722222222222229,0.05555555555555536,0.08777777777777551,0.008888888888890278,1.224444444444444,False,87.56805807622513,4.537205081669677,7.168784029037931,0.7259528130672644,8.832959281821093
query63.sql,tpcds,14.21111111111111,15.323333333333332,15.135555555555555,15.11111111111111,15.177777777777777,1.112222222222222,0.0,0.0,0.06666666666666643,0.9666666666666668,False,115.05747126436778,0.0,0.0,6.896551724137906,6.802189210320564
query64.sql,tpcds,39.327777777777776,41.00222222222222,40.528888888888886,40.922222222222224,41.150000000000006,1.6744444444444468,0.0,0.393333333333338,0.2277777777777814,1.82222222222223,False,91.89024390243875,0.0,21.5853658536587,12.500000000000147,4.633422799830504
query65.sql,tpcds,19.174444444444443,19.57,19.635555555555555,19.873333333333335,20.09777777777778,0.395555555555557,0.06555555555555515,0.23777777777777942,0.224444444444444,0.9233333333333356,False,42.83995186522267,7.099879663056496,25.752105896510347,24.308062575210485,4.815437213884232
query66.sql,tpcds,16.32888888888889,17.241111111111113,17.195555555555554,17.44,17.86777777777778,0.9122222222222227,0.0,0.24444444444444713,0.42777777777777715,1.5388888888888879,False,59.277978339350256,0.0,15.884476534296214,27.79783393501803,9.424333151878054
query67.sql,tpcds,,9.30888888888889,9.304444444444446,9.306666666666667,9.197777777777778,,0.0,0.0022222222222207932,0.0,,False,,,,,
query68.sql,tpcds,14.657777777777776,16.066666666666666,15.974444444444446,16.007777777777775,16.26,1.4088888888888906,0.0,0.03333333333332966,0.2522222222222261,1.6022222222222258,False,87.93342579750339,0.0,2.08044382801641,15.742024965326145,10.930867192237745
query69.sql,tpcds,11.684444444444445,12.743333333333332,12.705555555555556,12.814444444444444,13.703333333333333,1.0588888888888874,0.0,0.10888888888888815,0.8888888888888893,2.0188888888888883,False,52.44909190974128,0.0,5.393505778756157,44.02861860209139,17.278432864206916
query7.sql,tpcds,15.226666666666667,16.516666666666666,16.65888888888889,16.53222222222222,16.93777777777778,1.2899999999999991,0.14222222222222314,0.0,0.40555555555555856,1.7111111111111121,False,75.3896103896103,8.31168831168836,0.0,23.70129870129886,11.237594862813785
query70.sql,tpcds,15.143333333333333,16.36,16.496666666666666,16.321111111111108,16.624444444444446,1.2166666666666668,0.13666666666666671,0.0,0.3033333333333381,1.4811111111111135,False,82.14553638409589,9.227306826706664,0.0,20.480120030007793,9.780614865360644
query71.sql,tpcds,15.091111111111111,16.24,16.162222222222223,16.56,16.781111111111112,1.1488888888888873,0.0,0.397777777777776,0.2211111111111137,1.6900000000000013,False,67.98159105851398,0.0,23.537146614069567,13.083497698882457,11.198645265792969
query72.sql,tpcds,37.66777777777778,39.38777777777778,38.782222222222224,38.79777777777778,38.843333333333334,1.7199999999999989,0.0,0.015555555555557987,0.04555555555555202,1.1755555555555546,False,146.31379962192818,0.0,1.3232514177695842,3.875236294895733,3.1208518922745614
query73.sql,tpcds,14.16777777777778,15.472222222222221,15.466666666666665,15.380000000000003,15.791111111111112,1.3044444444444423,0.0,0.0,0.41111111111110965,1.623333333333333,False,80.35592060232706,0.0,0.0,25.32511978097185,11.45792486863775
query74.sql,tpcds,28.688888888888886,29.238888888888887,29.76777777777778,29.898888888888887,29.97555555555556,0.5500000000000007,0.5288888888888934,0.13111111111110674,0.07666666666667155,1.2866666666666724,False,42.746113989637166,41.10535405872211,10.189982728842448,5.95854922279828,4.484895429899323
query75.sql,tpcds,28.18,29.583333333333332,29.77,29.595555555555556,30.060000000000002,1.4033333333333324,0.18666666666666742,0.0,0.464444444444446,1.8800000000000026,False,74.64539007092183,9.929078014184425,0.0,24.70449172576837,6.671398154719668
query76.sql,tpcds,15.124444444444444,16.518888888888892,16.56,16.313333333333333,16.776666666666667,1.3944444444444475,0.04111111111110688,0.0,0.4633333333333347,1.652222222222223,False,84.39811701412255,2.488231338264706,0.0,28.04303967720249,10.924184543050254
query77.sql,tpcds,17.32,18.33555555555556,18.401111111111113,18.31222222222222,18.811111111111114,1.015555555555558,0.06555555555555515,0.0,0.49888888888889227,1.4911111111111133,False,68.1073025335321,4.396423248882232,0.0,33.45752608047708,8.609186553759313
query78.sql,tpcds,38.132222222222225,38.81444444444444,39.17888888888889,39.507777777777775,39.61666666666667,0.6822222222222152,0.3644444444444517,0.32888888888888346,0.1088888888888917,1.484444444444442,False,45.95808383233493,24.55089820359334,22.15568862275416,7.335329341317566,3.892887321891657
query79.sql,tpcds,14.394444444444446,15.494444444444444,15.407777777777776,15.426666666666668,15.715555555555556,1.0999999999999979,0.0,0.01888888888889184,0.28888888888888786,1.3211111111111098,False,83.26324642556763,0.0,1.4297729184190642,21.86711522287631,9.177923581628706
query8.sql,tpcds,14.076666666666666,15.387777777777778,15.324444444444445,15.267777777777777,15.47888888888889,1.3111111111111118,0.0,0.0,0.21111111111111214,1.402222222222223,False,93.50237717908082,0.0,0.0,15.055467511885961,9.961322914200021
query80.sql,tpcds,38.01555555555555,39.44444444444444,39.596666666666664,38.733333333333334,39.878888888888895,1.428888888888892,0.15222222222222115,0.0,1.1455555555555605,1.863333333333344,False,76.68455575432293,8.169350029815043,0.0,61.478831246273025,4.901502308996346
